airport_id,name,city,country_id,iata,icao,latitude,longitude,altitude_ft,timezone_hrs,dst,tz,type,source
6130,Mid Delta Regional Airport,Greenville,288,GLH,KGLH,33.4828987121582,-90.98560333251952,131,-6.0,A,America/Chicago,airport,OurAirports
5927,Khoram Abad Airport,Khorram Abad,152,KHD,OICK,33.43539810180664,48.282901763916016,3782,3.5,E,Asia/Tehran,airport,OurAirports
6736,Port Clarence Coast Guard Station,Port Clarence,288,KPC,PAPC,65.2537002563,-166.85899353,10,-9.0,A,America/Anchorage,airport,OurAirports
8126,Wershofen/Eifel Airfield,Wershofen,133,N,EDRV,50.451389,6.783333,1581,1.0,E,Europe/Berlin,airport,OurAirports
1738,Gibraltar Airport,Gibraltar,135,GIB,LXGB,36.1511993408,-5.3496599197400005,15,1.0,N,Europe/Gibraltar,airport,OurAirports
6381,Jiujiang Lushan Airport,Jiujiang,95,JIU,ZSJJ,29.476944,115.801111,0,8.0,U,Asia/Shanghai,airport,OurAirports
1374,Châlons-Vatry Airport,Chalons,127,XCR,LFOK,48.7733333333,4.206111111,587,1.0,E,Europe/Paris,airport,OurAirports
3997,Aasiaat Airport,Aasiaat,137,JEG,BGAA,68.7218017578,-52.7846984863,74,-3.0,E,America/Godthab,airport,OurAirports
9399,Newton City-County Airport,Newton,288,EWK,KEWK,38.0582008362,-97.2744979858,1533,-6.0,A,America/Chicago,airport,OurAirports
8773,Bost Airport,Lashkar Gah,51,BST,OABT,31.55970001220703,64.36499786376953,2464,4.5,U,Asia/Kabul,airport,OurAirports
6203,Sumbawa Besar Airport,Sumbawa Island,151,SWQ,WADS,-8.48904037475586,117.41200256347656,16,8.0,N,Asia/Makassar,airport,OurAirports
9886,Seunagan Airport,Nagan Raya,151,MEQ,WITC,4.25,96.21700286865234,10,7.0,N,N,airport,OurAirports
2360,Yokota Air Base,Yokota,159,OKO,RJTY,35.74850082397461,139.34800720214844,463,9.0,U,Asia/Tokyo,airport,OurAirports
7730,Texel Airfield,Texel,203,N,EHTX,53.115299,4.83361,2,1.0,E,Europe/Amsterdam,airport,OurAirports
6022,Virac Airport,Virac,224,VRC,RPUV,13.57639980316162,124.20600128173828,121,8.0,N,Asia/Manila,airport,OurAirports
5448,Upernavik Airport,Upernavik,137,JUV,BGUK,72.7901992798,-56.1305999756,414,-3.0,E,America/Godthab,airport,OurAirports
8293,Centre-Piedmont-Cherokee County Regional Airport,Centre,288,N,KPYP,34.089977,-85.610069,596,-6.0,A,America/Chicago,airport,OurAirports
5529,Sanikiluaq Airport,Sanikiluaq,88,YSK,CYSK,56.5377998352,-79.2466964722,104,-5.0,A,N,airport,OurAirports
1606,Malta International Airport,Malta,184,MLA,LMML,35.857498,14.4775,300,1.0,E,Europe/Malta,airport,OurAirports
11009,Captain Auguste George Airport,Anegada,79,NGD,TUPA,18.72719955444336,-64.32969665527344,9,-4.0,U,N,airport,OurAirports
10792,Jumandy Airport,Tena,116,TNW,SEJD,-1.059722,-77.583333,1234,-5.0,S,N,airport,OurAirports
11771,Virden/R.J. (Bob) Andrew Field Regional Aerodrome,Virden,88,N,CYVD,49.8782997131,-100.917999268,1454,,N,N,airport,OurAirports
5907,Redcliffe Airport,Redcliffe,292,RCL,NVSR,-15.4720001221,167.835006714,36,11.0,U,Pacific/Efate,airport,OurAirports
2283,Iwo Jima Airport,Iwojima,159,IWO,RJAW,24.78400039672852,141.322998046875,384,9.0,U,Asia/Tokyo,airport,OurAirports
7991,Lee C Fine Memorial Airport,Kaiser Lake Ozark,288,AIZ,KAIZ,38.0960006714,-92.54949951170002,869,-6.0,A,America/Chicago,airport,OurAirports
1266,Toulouse-Francazal (BA 101) Air Base,Toulouse,127,N,LFBF,43.54560089111328,1.3674999475479126,535,1.0,E,Europe/Paris,airport,OurAirports
6359,Nanyang Jiangying Airport,Nanyang,95,NNY,ZHNY,32.980801,112.614998,840,8.0,U,Asia/Shanghai,airport,OurAirports
1293,Mimizan Airport,Mimizan,127,N,LFCZ,44.145928,-1.16432,164,1.0,E,Europe/Paris,airport,OurAirports
2355,Shimofusa Airport,Shimofusa,159,N,RJTL,35.79890060424805,140.01100158691406,98,9.0,U,Asia/Tokyo,airport,OurAirports
2021,Manapouri Airport,Manapouri,206,TEU,NZMO,-45.53310012817383,167.64999389648438,687,12.0,Z,Pacific/Auckland,airport,OurAirports
11917,Ubaydah Bin Al Jarrah Airport,Al Cut,153,N,ORUB,32.48199844360352,45.75709915161133,68,,N,N,airport,OurAirports
114,Watson Lake Airport,Watson Lake,88,YQH,CYQH,60.11640167236328,-128.82200622558594,2255,-8.0,A,America/Vancouver,airport,OurAirports
9290,Torit Airport,Torit,260,N,HSTR,4.400000095367432,32.58300018310547,2050,3.0,N,Africa/Juba,airport,OurAirports
2642,Balmaceda Airport,Balmaceda,94,BBA,SCBA,-45.91609954833984,-71.68949890136719,1722,-4.0,S,America/Santiago,airport,OurAirports
7504,Longyan Guanzhishan Airport,Longyan,95,LCX,ZSLD,25.6746997833,116.747001648,1225,8.0,U,Asia/Shanghai,airport,OurAirports
12961,Glacier Country Heliport,Franz Josef,206,N,NZGH,-43.38722,170.18,457,13.0,Z,N,airport,OurAirports
2681,General Manuel Serrano Airport,Machala,116,MCH,SEMH,-3.2689,-79.961601,11,-5.0,U,America/Guayaquil,airport,OurAirports
3328,Proserpine Whitsunday Coast Airport,Prosserpine,62,PPP,YBPN,-20.4950008392,148.552001953,82,10.0,O,Australia/Brisbane,airport,OurAirports
512,Carlisle Airport,Carlisle,287,CAX,EGNC,54.9375,-2.8091700077056885,190,0.0,E,Europe/London,airport,OurAirports
5504,Ivujivik Airport,Ivujivik,88,YIK,CYIK,62.41730117797852,-77.92530059814453,126,-5.0,A,America/Toronto,airport,OurAirports
3969,Yasser Arafat International Airport,Gaza,219,GZA,LVGZ,31.24640083313,34.276100158691,320,2.0,U,Asia/Gaza,airport,OurAirports
13432,Talakan Airport,Talakan,234,TLK,UECT,59.876389,111.044444,1329,9.0,U,N,airport,OurAirports
3150,Tanjore Air Force Base,Tanjore,150,TJV,VOTJ,10.722399711608888,79.10160064697266,253,5.5,N,Asia/Calcutta,airport,OurAirports
5744,Kirksville Regional Airport,Kirksville,288,IRK,KIRK,40.09349822998047,-92.5448989868164,966,-6.0,A,America/Chicago,airport,OurAirports
11856,Sonora Municipal Airport,Sonora,288,N,KSOA,30.585699081421,-100.6490020752,2140,,N,N,airport,OurAirports
5813,Quezaltenango Airport,Quezaltenango,139,AAZ,MGQZ,14.8656,-91.501999,7779,-6.0,U,America/Guatemala,airport,OurAirports
12005,Soltsy-2 Air Base,Soltsy,234,N,XLLL,58.139545,30.33042,266,,N,N,airport,OurAirports
354,Frankfurt-Egelsbach Airport,Egelsbach,133,QEF,EDFE,49.959999,8.645833,384,1.0,E,Europe/Berlin,airport,OurAirports
6745,Tugdan Airport,Romblon,224,TBH,RPVU,12.3109998703,122.084999084,10,8.0,N,Asia/Manila,airport,OurAirports
13400,Serra da Capivara Airport,Sao Raimundo Nonato,78,N,SWKQ,-9.082778,-42.644444,1362,-3.0,S,N,airport,OurAirports
5607,Ghanzi Airport,Ghanzi,77,GNZ,FBGZ,-21.6924991607666,21.658100128173828,3730,2.0,U,Africa/Gaborone,airport,OurAirports
2638,Eurico de Aguiar Salles Airport,Vitoria,78,VIX,SBVT,-20.258057,-40.286388,11,-3.0,S,America/Sao_Paulo,airport,OurAirports
2756,Vanguardia Airport,Villavicencio,97,VVC,SKVV,4.16787,-73.6138,1394,-5.0,U,America/Bogota,airport,OurAirports
9890,Sanggata/Sangkimah Airport,Sanggata,151,SGQ,WRLA,0.3847,117.543,60,8.0,N,N,airport,OurAirports
1143,Lodwar Airport,Lodwar,162,LOK,HKLO,3.1219699382781982,35.608699798583984,1715,3.0,U,Africa/Nairobi,airport,OurAirports
7194,Tin City Long Range Radar Station Airport,Tin City,288,TNC,PATC,65.56310272,-167.9219971,271,-9.0,A,America/Anchorage,airport,OurAirports
301,Kleine Brogel Air Base,Kleine Brogel,70,N,EBBL,51.168301,5.47,200,1.0,E,Europe/Brussels,airport,OurAirports
4198,Weeze Airport,Weeze,133,NRN,EDLV,51.6024017334,6.14216995239,106,1.0,E,Europe/Berlin,airport,OurAirports
8349,Leigh Creek Airport,Leigh Creek,62,LGH,YLEC,-30.59830093383789,138.42599487304688,856,9.5,O,Australia/Adelaide,airport,OurAirports
12055,Shanshan Airport,Shanshan,95,SXJ,ZWSS,42.91170120239258,90.24749755859376,0,,N,N,airport,OurAirports
3323,Charleville Airport,Charlieville,62,CTL,YBCV,-26.4132995605,146.261993408,1003,10.0,O,Australia/Brisbane,airport,OurAirports
7925,Philip Billard Municipal Airport,Topeka,288,TOP,KTOP,39.068698883057,-95.622497558594,881,-6.0,A,America/Chicago,airport,OurAirports
8706,Butler Co Regional Airport - Hogan Field,Hamilton,288,HAO,KHAO,39.3638000488,-84.5220031738,633,-5.0,A,America/New_York,airport,OurAirports
3519,Campbell AAF (Fort Campbell) Air Field,Hopkinsville,288,HOP,KHOP,36.668598175,-87.49620056150002,573,-6.0,A,America/Chicago,airport,OurAirports
3578,Lovell Field,Chattanooga,288,CHA,KCHA,35.035301208496094,-85.20379638671875,683,-5.0,A,America/New_York,airport,OurAirports
232,Sidi Bel Abbes Airport,Sidi Bel Abbes,54,BFW,DAOS,35.1717987061,-0.593275010586,1614,1.0,N,Africa/Algiers,airport,OurAirports
77,Stephenville Airport,Stephenville,88,YJT,CYJT,48.5442008972168,-58.54999923706055,84,-3.5,A,America/St_Johns,airport,OurAirports
6019,Basco Airport,Basco,224,BSO,RPUO,20.4513,121.980003,291,8.0,N,N,airport,OurAirports
7056,Charlotte County Airport,Punta Gorda,288,PGD,KPGD,26.92020035,-81.9905014,26,-5.0,A,America/New_York,airport,OurAirports
8029,Radom Airport,RADOM,225,RDO,EPRA,51.3891983032,21.213300705,610,1.0,E,Europe/Warsaw,airport,OurAirports
11700,Siquijor Airport,Siquijor,224,N,RPVZ,9.21420322319,123.472251892,0,8.0,N,N,airport,OurAirports
2191,Sharjah International Airport,Sharjah,286,SHJ,OMSJ,25.32859992980957,55.5172004699707,111,4.0,U,Asia/Dubai,airport,OurAirports
8274,St Lucie County International Airport,Fort Pierce,288,FPR,KFPR,27.49510002,-80.36830139,24,-5.0,A,America/New_York,airport,OurAirports
6233,Nunukan Airport,Nunukan-Nunukan Island,151,NNX,WRLF,4.13333333333,117.666666667,30,8.0,N,Asia/Makassar,airport,OurAirports
3221,Lanywa Airport,Lanywa,83,N,VYLY,20.940399169921875,94.82260131835938,175,6.5,U,Asia/Rangoon,airport,OurAirports
6753,Mardin Airport,Mardin,279,MQM,LTCR,37.2233009338,40.6316986084,1729,3.0,E,Europe/Istanbul,airport,OurAirports
1658,Sibiu International Airport,Sibiu,233,SBZ,LRSB,45.78559875488281,24.09129905700684,1496,2.0,E,Europe/Bucharest,airport,OurAirports
615,Odense Airport,Odense,112,ODE,EKOD,55.47669982910156,10.330900192260742,56,1.0,E,Europe/Copenhagen,airport,OurAirports
7815,Miroslawiec Military Air Base,Miroslawiec,225,N,EPMI,53.3950996399,16.0827999115,459,1.0,E,Europe/Warsaw,airport,OurAirports
1119,Asosa Airport,Asosa,122,ASO,HASO,10.018500328063965,34.586299896240234,5100,3.0,U,Africa/Addis_Ababa,airport,OurAirports
9228,Johnson County Executive Airport,Olathe,288,OJC,KOJC,38.84759903,-94.73760223,1096,-6.0,A,America/Chicago,airport,OurAirports
2759,Jorge Wilsterman International Airport,Cochabamba,75,CBB,SLCB,-17.421100616455078,-66.1771011352539,8360,-4.0,U,America/La_Paz,airport,OurAirports
8623,Château-Thierry - Belleau Airfield,Chateau-Thierry,127,N,LFFH,49.0672,3.35694,728,1.0,E,Europe/Paris,airport,OurAirports
13529,Pasir Pangaraan Airport,Pasir Pangaraian,151,PPR,WIDE,0.8454310297966003,100.37000274658205,151,7.0,N,N,airport,OurAirports
12165,Hacaritama Airport,Aguachica,97,N,SKAG,8.247,-73.5814,545,-5.0,N,N,airport,OurAirports
205,Faro Airport,Faro,88,ZFA,CZFA,62.20750045776367,-133.37600708007812,2351,-8.0,A,America/Vancouver,airport,OurAirports
2513,San Carlos De Bariloche Airport,San Carlos De Bariloche,59,BRC,SAZS,-41.151199,-71.157501,2774,-3.0,N,America/Argentina/Salta,airport,OurAirports
3596,Yuma MCAS/Yuma International Airport,Yuma,288,YUM,KNYL,32.65660095,-114.6060028,213,-7.0,N,America/Phoenix,airport,OurAirports
14098,Jakkur Aerodrome,Bengaluru,150,N,VOJK,13.07674,77.597645,3013,,N,N,airport,OurAirports
857,Sishen Airport,Sishen,258,SIS,FASS,-27.6485996246,22.9993000031,3848,2.0,U,Africa/Johannesburg,airport,OurAirports
5960,Gustavus Airport,Gustavus,288,GST,PAGS,58.4253006,-135.7070007,35,-9.0,A,America/Anchorage,airport,OurAirports
13715,Julian Carroll Airport,Jackson,288,N,KJKL,37.59389877319336,-83.31729888916016,1381,,N,N,airport,OurAirports
1265,Bergerac-Roumanière Airport,Bergerac,127,EGC,LFBE,44.82529830932617,0.5186110138893127,171,1.0,E,Europe/Paris,airport,OurAirports
7879,Phillip Island Airport,Phillip Island,62,N,YPID,-38.52330017089844,145.32699584960938,13,10.0,O,Australia/Hobart,airport,OurAirports
1653,Caransebeş Airport,Caransebes,233,CSB,LRCS,45.41999816894531,22.25329971313477,866,2.0,E,Europe/Bucharest,airport,OurAirports
8417,Jixi Xingkaihu Airport,Jixi,95,JXA,ZYJX,45.293,131.193,760,8.0,N,Asia/Shanghai,airport,OurAirports
10141,Bagdarin Airport,Bagdarin,234,N,UIUB,54.36920166015625,113.47899627685548,3084,8.0,N,Asia/Irkutsk,airport,OurAirports
12058,Bogorodskoye Airport,Bogorodskoe,234,BQG,UHNB,52.38,140.448,0,11.0,U,N,airport,OurAirports
2876,Canefield Airport,Canefield,114,DCF,TDCF,15.336700439453123,-61.3922004699707,13,-4.0,U,America/Dominica,airport,OurAirports
5677,Beica Airport,Beica,122,BEI,HABE,9.38638973236084,34.52190017700195,5410,3.0,U,Africa/Addis_Ababa,airport,OurAirports
8042,South Texas Regional Airport at Hondo,Hondo,288,N,KHDO,29.35950088501,-99.176696777344,930,-6.0,A,America/Chicago,airport,OurAirports
6713,Anvik Airport,Anvik,288,ANV,PANV,62.646702,-160.190994,291,-9.0,A,America/Anchorage,airport,OurAirports
4023,Cherry Capital Airport,Traverse City,288,TVC,KTVC,44.74140167236328,-85.58219909667969,624,-5.0,A,America/New_York,airport,OurAirports
11964,Zheleznogorsk Airport,Zheleznogorsk-Ilimsky,234,N,UIBV,56.487701416015625,104.1060028076172,1946,,N,N,airport,OurAirports
5610,Limpopo Valley Airport,Tuli Lodge,77,TLD,FBTL,-22.1891994476,29.1268997192,1772,2.0,U,Africa/Gaborone,airport,OurAirports
11824,Northeast Iowa Regional Airport,Charles City,288,CCY,KCCY,43.0726013184,-92.6108016968,1125,,N,N,airport,OurAirports
6254,Coconut Island Airport,Coconut Island,62,CNC,YCCT,-10.050000190734863,143.07000732421875,3,10.0,O,Australia/Brisbane,airport,OurAirports
3677,Hood Army Air Field,Fort Hood,288,HLR,KHLR,31.1387004852,-97.7145004272,924,-6.0,A,America/Chicago,airport,OurAirports
5495,Igloolik Airport,Igloolik,88,YGT,CYGT,69.3647003174,-81.8161010742,174,-5.0,A,America/Toronto,airport,OurAirports
667,Babice Airport,Warsaw,225,N,EPBC,52.26850128173828,20.910999298095703,352,1.0,E,Europe/Warsaw,airport,OurAirports
808,Greytown Airport,Greytown,258,N,FAGY,-29.1219997406,30.5867004395,3531,2.0,U,Africa/Johannesburg,airport,OurAirports
5691,Assiut International Airport,Asyut,117,ATZ,HEAT,27.0464992523,31.0119991302,772,2.0,U,Africa/Cairo,airport,OurAirports
7912,Cooinda Airport,Cooinda,62,CDA,YCOO,-12.903300285339355,132.53199768066406,13,9.5,U,Australia/Darwin,airport,OurAirports
8825,Bamiyan Airport,Bamyan,51,BIN,OABN,34.81700134277344,67.81700134277344,8367,4.5,N,Asia/Kabul,airport,OurAirports
2695,Mayor Galo Torres Airport,Tena,116,N,SETE,-0.9867669939994812,-77.81950378417969,1708,-5.0,U,America/Guayaquil,airport,OurAirports
3846,Baton Rouge Metropolitan Airport,Baton Rouge,288,BTR,KBTR,30.533199,-91.149597,70,-6.0,A,America/Chicago,airport,OurAirports
1395,Cambrai-Épinoy (BA 103) Air Base,Cambrai,127,N,LFQI,50.221802,3.15424,257,1.0,E,Europe/Paris,airport,OurAirports
7522,Kinston Regional Jetport At Stallings Field,Kinston,288,ISO,KISO,35.331401825,-77.60880279540001,93,-5.0,A,America/New_York,airport,OurAirports
2469,Resistencia International Airport,Resistencia,59,RES,SARE,-27.45,-59.0561,173,-3.0,N,America/Cordoba,airport,OurAirports
6862,Sazená Airport,Sazena,107,N,LKSZ,50.3246994019,14.2588996887,761,1.0,E,Europe/Prague,airport,OurAirports
7023,Corpus Christi Naval Air Station/Truax Field,Corpus Christi,288,N,KNGP,27.69260025,-97.29109955,18,-6.0,A,America/Chicago,airport,OurAirports
2933,Yuzhno-Sakhalinsk Airport,Yuzhno-sakhalinsk,234,UUS,UHSS,46.88869857788086,142.71800231933594,59,11.0,N,Asia/Srednekolymsk,airport,OurAirports
5726,Southeast Iowa Regional Airport,Burlington,288,BRL,KBRL,40.783199310302734,-91.12550354003906,698,-6.0,A,America/Chicago,airport,OurAirports
7531,Maturacá Airport,Maturaca,78,N,SWMK,0.6282690167427063,-66.11509704589844,354,-4.0,S,America/Boa_Vista,airport,OurAirports
7885,Garner Field,Uvalde,288,UVA,KUVA,29.2112998962,-99.743598938,942,-6.0,A,America/Chicago,airport,OurAirports
10129,Grove Municipal Airport,Grove,288,N,KGMJ,36.60680008,-94.73860168,831,-5.0,A,N,airport,OurAirports
7550,Amakusa Airport,Amakusa,159,AXJ,RJDA,32.482498,130.158997,340,9.0,U,Asia/Tokyo,airport,OurAirports
11894,Batajnica Air Base,Batajnica,249,BJY,LYBT,44.935299,20.2575,265,,N,N,airport,OurAirports
2710,Ernesto Cortissoz International Airport,Barranquilla,97,BAQ,SKBQ,10.8896,-74.7808,98,-5.0,U,America/Bogota,airport,OurAirports
7978,Wilmington Airpark,Wilmington,288,ILN,KILN,39.427898407,-83.792098999,1077,-5.0,U,America/New_York,airport,OurAirports
3979,Al Ghaidah International Airport,Al Ghaidah Intl,298,AAY,OYGD,16.191699981689453,52.17499923706055,134,3.0,U,Asia/Aden,airport,OurAirports
6781,Çanakkale Airport,Canakkale,279,CKZ,LTBH,40.1376991272,26.4267997742,23,3.0,E,Europe/Istanbul,airport,OurAirports
9413,Mt Pleasant Regional-Faison field,Mount Pleasant,288,N,KLRO,32.89780045,-79.78289795,12,-5.0,A,America/New_York,airport,OurAirports
1838,Querétaro Intercontinental Airport,Queretaro,188,QRO,MMQT,20.6173,-100.185997,6296,-6.0,S,America/Mexico_City,airport,OurAirports
3306,Malacca Airport,Malacca,181,MKZ,WMKM,2.2633600235,102.251998901,35,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
821,Lichtenburg Airport,Lichtenburg,258,N,FALI,-26.17569923400879,26.184600830078125,4875,2.0,U,Africa/Johannesburg,airport,OurAirports
877,Francistown Airport,Francistown,77,FRW,FBFT,-21.15959930419922,27.47450065612793,3283,2.0,U,Africa/Gaborone,airport,OurAirports
5701,Nyala Airport,Nyala,263,UYL,HSNN,12.053500175476074,24.956199645996094,2106,3.0,U,Africa/Khartoum,airport,OurAirports
4302,Jieyang Chaoshan International Airport,Shantou,95,SWA,ZGOW,23.552,116.5033,0,8.0,U,Asia/Shanghai,airport,OurAirports
6785,Bursa Yenişehir Airport,Yenisehir,279,YEI,LTBR,40.2551994324,29.5625991821,764,3.0,E,Europe/Istanbul,airport,OurAirports
4237,Déline Airport,Deline,88,YWJ,CYWJ,65.21109771728516,-123.43599700927734,703,-7.0,A,America/Edmonton,airport,OurAirports
7198,Yakataga Airport,Yakataga,288,CYT,PACY,60.080974,-142.494541,12,-9.0,A,America/Anchorage,airport,OurAirports
221,Mohamed Boudiaf International Airport,Constantine,54,CZL,DABC,36.2760009765625,6.620389938354492,2265,1.0,N,Africa/Algiers,airport,OurAirports
1324,Ajaccio-Napoléon Bonaparte Airport,Ajaccio,127,AJA,LFKJ,41.92359924316406,8.8029203414917,18,1.0,E,Europe/Paris,airport,OurAirports
588,De Kooy Airport,De Kooy,203,DHR,EHKD,52.92340087890625,4.780620098114014,3,1.0,E,Europe/Amsterdam,airport,OurAirports
2754,Heriberto Gíl Martínez Airport,Tulua,97,ULQ,SKUL,4.08836,-76.2351,3132,-5.0,U,America/Bogota,airport,OurAirports
44,Princeton Airport,Princeton,88,N,CYDC,49.4681015015,-120.511001587,2298,-8.0,A,America/Vancouver,airport,OurAirports
1269,Montluçon-Guéret Airport,Montlucon-gueret,127,MCU,LFBK,46.222599029541016,2.363960027694702,1497,1.0,E,Europe/Paris,airport,OurAirports
7181,Robert (Bob) Curtis Memorial Airport,Noorvik,288,ORV,PFNO,66.81790161,-161.0189972,55,-9.0,A,America/Anchorage,airport,OurAirports
6483,Isle of Wight / Sandown Airport,Isle Of Wight,287,N,EGHN,50.653099,-1.18221998,55,0.0,E,Europe/London,airport,OurAirports
13357,Kitsissuarsuit Heliport,Kitsissuarsuit,137,QJE,BGKT,68.85792599759999,-53.1232953072,18,-3.0,N,N,airport,OurAirports
1958,Aitutaki Airport,Aitutaki,101,AIT,NCAI,-18.830900192260746,-159.76400756835938,14,-10.0,U,Pacific/Rarotonga,airport,OurAirports
7722,London Heliport,London,287,N,EGLW,51.46972274779999,-0.179444000125,18,0.0,E,Europe/London,airport,OurAirports
10144,Henderson Oxford Airport,Oxford,288,N,KHNZ,36.36159897,-78.52919769,526,-5.0,A,N,airport,OurAirports
7129,Ballera Airport,Ballera,62,BBL,YLLE,-27.405633,141.809458,385,10.0,N,Australia/Brisbane,airport,OurAirports
8854,Boulder Municipal Airport,Boulder,288,WBU,KBDU,40.0393981934,-105.225997925,5288,-7.0,A,America/Denver,airport,OurAirports
1096,Atar International Airport,Atar,186,ATR,GQPA,20.506799697875977,-13.04319953918457,734,0.0,N,Africa/Nouakchott,airport,OurAirports
729,Vilhelmina Airport,Vilhelmina,267,VHM,ESNV,64.5791015625,16.833599090576172,1140,1.0,E,Europe/Stockholm,airport,OurAirports
2487,General E. Mosconi Airport,Comodoro Rivadavia,59,CRD,SAVC,-45.7853,-67.4655,189,-3.0,N,America/Catamarca,airport,OurAirports
1546,Federico Fellini International Airport,Rimini,156,RMI,LIPR,44.020302,12.6117,40,1.0,E,Europe/Rome,airport,OurAirports
681,Zielona Góra-Babimost Airport,Zielona Gora,225,IEG,EPZG,52.1385002136,15.7986001968,194,1.0,E,Europe/Warsaw,airport,OurAirports
6159,Vorkuta Airport,Vorkuta,234,VKT,UUYW,67.48860168457031,63.99309921264648,604,3.0,N,Europe/Moscow,airport,OurAirports
9411,Evanston-Uinta County Airport-Burns Field,Evanston,288,EVW,KEVW,41.27479935,-111.0350037,7143,-7.0,A,America/Denver,airport,OurAirports
8459,Oerlinghausen Airport,TELGTE,133,N,EDLO,51.932220458984375,8.661666870117188,558,1.0,E,Europe/Berlin,airport,OurAirports
5772,Santa Maria Pub/Capt G Allan Hancock Field,Santa Maria,288,SMX,KSMX,34.89889908,-120.4570007,261,-8.0,A,America/Los_Angeles,airport,OurAirports
917,Pierrefonds Airport,St.-pierre,232,ZSE,FMEP,-21.320899963378903,55.42499923706055,59,4.0,U,Indian/Reunion,airport,OurAirports
8519,Moore County Airport,Pinehurst-Southern Pines,288,SOP,KSOP,35.23740005,-79.3911972,455,-5.0,A,America/New_York,airport,OurAirports
2806,Cadete FAP Guillermo Del Castillo Paredes Airport,Tarapoto,223,TPP,SPST,-6.508739948272705,-76.37319946289062,869,-5.0,U,America/Lima,airport,OurAirports
3751,Denver International Airport,Denver,288,DEN,KDEN,39.861698150635,-104.672996521,5431,-7.0,A,America/Denver,airport,OurAirports
1572,Slovenj Gradec Airport,Slovenj Gradec,254,N,LJSG,46.47200012207031,15.116999626159668,1645,1.0,E,Europe/Ljubljana,airport,OurAirports
13066,Stockerau Airport,Stockerau,63,N,LOAU,48.40999984741211,16.191699981689453,686,1.0,E,N,airport,OurAirports
9025,Bijie Feixiong Airport,Bijie,95,BFJ,ZUBJ,27.267066,105.472097,4751,8.0,N,Asia/Shanghai,airport,OurAirports
8423,Gimli Industrial Park Airport,Gimli,88,YGM,CYGM,50.62810134887695,-97.04329681396484,753,-6.0,A,America/Winnipeg,airport,OurAirports
3718,Abilene Regional Airport,Abilene,288,ABI,KABI,32.4113006592,-99.6819000244,1791,-6.0,A,America/Chicago,airport,OurAirports
3550,George Bush Intercontinental Houston Airport,Houston,288,IAH,KIAH,29.984399795532227,-95.34140014648438,97,-6.0,A,America/Chicago,airport,OurAirports
13625,Nukutavake Airport,Nukutavake,129,NUK,NTGW,-19.28499984741211,-138.77200317382812,17,-10.0,N,N,airport,OurAirports
3298,Sultan Ismail Petra Airport,Kota Bahru,181,KBR,WMKC,6.166850090026856,102.29299926757812,16,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
7931,Franklin County Airport,Sewanee,288,UOS,KUOS,35.205101013184,-85.898101806641,1953,-6.0,A,America/Chicago,airport,OurAirports
1937,South Bimini Airport,Alice Town,65,BIM,MYBS,25.6998996735,-79.2647018433,10,-5.0,U,America/Nassau,airport,OurAirports
2494,Puerto Deseado Airport,Puerto Deseado,59,PUD,SAWD,-47.7353,-65.9041,268,-3.0,N,America/Argentina/Rio_Gallegos,airport,OurAirports
1827,Nogales International Airport,Nogales,188,NOG,MMNG,31.22610092163086,-110.97599792480467,3990,-7.0,S,America/Hermosillo,airport,OurAirports
7452,Ny-Ålesund Airport (Hamnerabben),Ny-Alesund,265,N,ENAS,78.9274978638,11.8743,50,1.0,U,Arctic/Longyearbyen,airport,OurAirports
5478,Cat Lake Airport,Cat Lake,88,YAC,CYAC,51.72719955444336,-91.82440185546876,1344,-6.0,A,America/Winnipeg,airport,OurAirports
2053,Mazar I Sharif Airport,Mazar-i-sharif,51,MZR,OAMS,36.70690155029297,67.20970153808594,1284,4.5,U,Asia/Kabul,airport,OurAirports
537,Glasgow Prestwick Airport,Prestwick,287,PIK,EGPK,55.5093994140625,-4.586669921875,65,0.0,E,Europe/London,airport,OurAirports
11295,São Miguel do Oeste Airport,Sao Miguel do Oeste,78,SQX,SSOE,-26.78160095214844,-53.50350189208984,2180,-3.0,S,N,airport,OurAirports
7820,Brampton Airport,Brampton,88,N,CNC3,43.7602996826,-79.875,935,-5.0,A,America/Toronto,airport,OurAirports
3904,Buluh Tumbang (H A S Hanandjoeddin) Airport,Tanjung Pandan,151,TJQ,WIOD,-2.74571990967,107.754997253,164,7.0,N,Asia/Jakarta,airport,OurAirports
82,Buttonville Municipal Airport,Toronto,88,YKZ,CYKZ,43.86220169067383,-79.37000274658203,650,-5.0,A,America/Toronto,airport,OurAirports
8475,Sugar Loaf Shores Airport,Key West,288,N,7FA1,24.648799896240234,-81.57980346679688,4,-5.0,A,America/New_York,airport,OurAirports
3179,Phuket International Airport,Phuket,274,HKT,VTSP,8.1132,98.316902,82,7.0,U,Asia/Bangkok,airport,OurAirports
2259,Kinmen Airport,Kinmen,271,KNH,RCBS,24.4279,118.359001,93,8.0,U,Asia/Taipei,airport,OurAirports
743,Norrköping Airport,Norrkoeping,267,NRK,ESSP,58.58629989624024,16.250600814819336,32,1.0,E,Europe/Stockholm,airport,OurAirports
2461,Domingo Faustino Sarmiento Airport,San Juan,59,UAQ,SANU,-31.571501,-68.418198,1958,-3.0,N,America/Argentina/San_Juan,airport,OurAirports
